RMS,STD,CF,TV,ENTROPY,KURTOSIS,W,BPFO,BPFI,FTF,BSF,W_1,BPFO_1,BPFI_1,FTF_1,BSF_1,W_2,BPFO_2,BPFI_2,FTF_2,BSF_2,W_3,BPFO_3,BPFI_3,FTF_3,BSF_3,W_4,BPFO_4,BPFI_4,FTF_4,BSF_4,W_5,BPFO_5,BPFI_5,FTF_5,BSF_5,W_6,BPFO_6,BPFI_6,FTF_6,BSF_6
0.43813613261533796,0.43812485102177806,0.08164874651427566,699.899,0.22929576975583388,8813.833600168144,0.0039020500078898214,0.008033592755480115,0.004834607634661761,0.04111612413952538,0.006943421333442569,0.004713947785710708,0.002593703910587404,0.0025165922017734623,0.0098066555579105,0.004959415417189211,0.007613350529794139,0.0015443457924717153,0.002543253433026861,0.003528475097993425,0.0028398696482460806,0.007158731641220518,0.0020742455347333337,0.002156015992636408,0.0046202782660611195,0.0032827508664578092,0.006372554809715146,0.002149035704622137,0.00040289704879596015,0.00496427622749713,0.0014903830507865745,0.007589688551167694,0.0008990092152432347,0.000294570196659002,0.007613350529794139,0.0025362728079816343,0.004976666568227748,0.0004813933751035852,0.000212623321097399,0.007613350529794139,0.0009473414810376847
0.421722575705137,0.42170388233459283,0.07779671427214821,703.783,0.20263165037693728,8227.468719298968,0.002518326020199383,0.004031157440224234,0.0015602663121646117,0.03610873342182509,0.002066959037868633,0.00275628506032732,0.0029045757128046907,0.0017378073283010726,0.005587774212577984,0.002331563824945806,0.0022703073073241905,0.0020546680795790404,0.0005649723510799157,0.0027209091105306524,0.0026070297551428244,0.001481110008444707,0.000697876730154721,0.0003497663160388854,0.0028804534509194067,0.0025281829566653666,0.0039517390646438815,0.0003527252345256325,0.00022102202150829878,0.0016721176678519821,0.0008790155453240625,0.0027411547906276246,0.00034594501910849745,0.0001247077119331592,0.0022703073073241905,0.0003814271493178998,0.0031684158427899775,0.00014129387247007797,7.871267819768962e-05,0.0022703073073241905,0.00041387502413441394
0.45220591056163234,0.45219412180097096,0.07517479106938138,741.515,0.21443202866017083,8292.185082540678,0.0059548166224073894,0.003065418174471643,0.0028801208445639343,0.039251348356275265,0.003500116333809812,0.004890101071971226,0.00147971585291874,0.0023701511905087815,0.010245165062231824,0.0019950644377970264,0.003237550609459226,0.0014667585769915538,0.0003548482955007029,0.006013315334847141,0.0024093041046622378,0.0028045095028155814,0.0004241090460826497,0.0003980791039228292,0.005947160576719775,0.0027974792997310666,0.0029907682608029287,0.0002767435804216295,0.00013438531598532766,0.004890101071971226,0.0017656083390493167,0.0023822344703817,0.00032710546230354127,5.924255478528351e-05,0.0048423124715893315,0.0008259663000546721,0.0011726621384711632,0.00011991565774371055,5.455314459545287e-05,0.003361458355433511,0.0003058373311676072
0.44018269245209424,0.4401645710129823,0.07350142080863134,729.116,0.21376790398818446,8017.225407606962,0.003607156057212216,0.004486893442974239,0.0025899412506877506,0.030658990862572177,0.002505140192302029,0.004807388559133718,0.0014602390433021265,0.0008878489822524056,0.0067153297117812545,0.0025899412506877506,0.0029701144649571486,0.0011356978383829457,0.0005768958986653605,0.0036706344819119135,0.003786024159973757,0.0021271786735100524,0.0004983910805489906,0.0002336310913516395,0.004595408732190352,0.002428706728046758,0.004909947973931879,9.533560738965263e-05,3.739797475242442e-05,0.004807388559133718,0.0008111052032607227,0.0029515024335408746,0.00019163798274979399,8.03503221713408e-05,0.0041207885294716135,0.0005494789091112438,0.0025899412506877506,5.1359705410015706e-05,5.430296265987475e-05,0.0029701144649571486,0.00036700608035591497
0.45121533670535297,0.45121436196036635,0.07477039684258842,763.413,0.21955678989822444,7751.250068217596,0.006293830688610192,0.002853524953965464,0.0013065087070267877,0.035639866745387716,0.006238426316553031,0.003830371154106362,0.003034093843082426,0.0024927428335123326,0.0066966693702718676,0.0013065087070267877,0.0018537050753112164,0.002175879929961748,0.0006891303278359415,0.006293830688610192,0.002776961233272941,0.006441995007802562,0.0005780472959174089,0.00024204827278177164,0.003830371154106362,0.004034969086997748,0.0018452568349431597,0.0002178467144115182,0.00020437471106966675,0.003830371154106362,0.0018847801006034598,0.002828075882670829,0.00032860731166023686,9.751325688233136e-05,0.0017901717571397358,0.0007460884207562463,0.0015270108029787903,0.00011291367230662149,0.00011368949038423862,0.002060962037276374,0.0004771578877386424
0.43948399608233746,0.43946883884127663,0.07820536271021765,730.7059999999999,0.2153116120657234,8628.180662904804,0.004350853953281845,0.003036584009987435,0.0030988178127262403,0.04597877824673506,0.0035888448510781176,0.0009590145627149157,0.00364907268172899,0.005804437949909116,0.006976874318252133,0.0023404628811841176,0.0022451896646589293,0.001724145481753111,0.0017811897886451376,0.0043064095385836575,0.002138922896674443,0.004142094863976826,0.002334999179925614,0.002731924174212431,0.0018217090197993784,0.005067722598205594,0.0024368327778346035,0.001486362492858957,0.004124736676800556,0.001229963114219266,0.00168693362811035,0.0038064937020380815,0.0017499596824593917,0.0015660200885913853,0.0022451896646589293,0.0019622090146321214,0.002670386226565925,0.000951215378730534,0.0008629420119803226,0.0022142327236675382,0.0022282789028664875
0.45760485606784707,0.4576038331236388,0.07022794075571696,749.905,0.21674615888785734,7801.14737283021,0.005115440976449524,0.004087022303376113,0.005095029710444269,0.034818991150297074,0.001016311526334397,0.0034091195171327606,0.0018366853170436743,0.0013571167293884455,0.006638179108745377,0.005038880533133219,0.003149984805350975,0.0012245455011431052,0.0005888811924904562,0.005115440976449524,0.0021515726280132747,0.0017435638927953865,0.0005888811924904562,0.00019664641206582154,0.0036356472993129964,0.0007273479858094647,0.003386041737080356,0.0002854172882143978,8.338996583443654e-05,0.0034626242465038955,0.0010041749165264618,0.004087022303376113,7.025325624212068e-05,6.026512721996762e-05,0.0034626242465038955,0.0005022952225346014,0.004214553392908666,8.453855220124665e-05,3.364859648019631e-05,0.0030363553418909553,0.00014894894140120554
0.47558459913826057,0.47557111517199774,0.0757182568998593,778.1379999999999,0.22741436810796203,7870.312407834518,0.005717689776082443,0.0046513696926739,0.003602777693645515,0.036084273386452564,0.004986641434835451,0.00487810693262019,0.0016422179263199089,0.0009780788885517381,0.010409873218417846,0.003079238842228217,0.006933337046056567,0.0007954106207731839,0.00017319591976553623,0.004483263229334721,0.002337012365827327,0.004687207478829045,0.00017319591976553623,8.148565266278829e-05,0.0035348942431111248,0.0008978292978362929,0.005407378009669048,0.00013557479824374662,3.624922880870934e-05,0.005907190522633848,0.0007553390108814471,0.004653226175263519,5.2211171411865196e-05,1.6265685136286522e-05,0.006893720082418074,9.094947561772856e-05,0.0021335196625255205,2.2470299710781414e-05,1.1923253699803792e-05,0.006933337046056567,0.00014996479739339945
0.47629802333334326,0.47629533068129964,0.08041832273568475,799.3910000000001,0.23300938059614681,8139.641496994732,0.005836625507418817,0.004031242486621314,0.0009168746418658508,0.03373051015606304,0.0050747133814852555,0.004099785918118714,0.0019569249902703888,0.0035527399046328405,0.00762135666240788,0.0009686543128838427,0.004876544328444846,0.0023571057805926625,0.0005254900308788793,0.005836625507418817,0.002485393332483244,0.005248836016618002,0.0003410214850858922,0.00014838670371323398,0.004099785918118714,0.001672913362782157,0.004157862922448003,0.00032869573963084675,0.00022477855913639714,0.004099785918118714,0.0010326522776798756,0.0023365902076573275,0.0001550668320917863,0.00015819173822798047,0.004192217317612044,0.000528665433456601,0.0009686543128838427,0.00013960931400967635,8.625956876509123e-05,0.004876544328444846,0.00038037942764352365
0.4718447680712906,0.47183851641284935,0.10128314304435415,783.5740000000001,0.2611915466159006,9593.912841510397,0.004935246001640964,0.0036619456027801502,0.007420082272757688,0.04069026144035363,0.004391647960056767,0.0034780018389511044,0.002947020105044186,0.0018186871179127896,0.006258112376754406,0.007420082272757688,0.00629106881278644,0.001771409033576458,0.001129439524005829,0.00311244242811285,0.002947020105044186,0.004411166046745084,0.001129439524005829,0.0004651487582277162,0.0018437382243276011,0.0017649591323575847,0.002745066562163623,0.0003049799941720407,0.0001285303005441916,0.0037000037659925666,0.0018981303077031245,0.0030393644982838444,0.0002304547662742983,8.607619098597146e-05,0.005656229079789213,0.0007466152583291109,0.007420082272757688,0.00011412404185386912,5.411584640521008e-05,0.00629106881278644,0.0005363337807889183
