RMS,STD,CF,TV,ENTROPY,KURTOSIS,W,BPFO,BPFI,FTF,BSF,W_1,BPFO_1,BPFI_1,FTF_1,BSF_1,W_2,BPFO_2,BPFI_2,FTF_2,BSF_2,W_3,BPFO_3,BPFI_3,FTF_3,BSF_3,W_4,BPFO_4,BPFI_4,FTF_4,BSF_4,W_5,BPFO_5,BPFI_5,FTF_5,BSF_5,W_6,BPFO_6,BPFI_6,FTF_6,BSF_6
0.40064798588505346,0.40063314499995956,0.07167747003136857,737.5269999999999,0.18680413095826517,8266.821355225993,0.013009159643359074,0.003972051117946798,0.0033062604861228873,0.036988775652184995,0.0019570205014742695,0.004129004149671783,0.0012396860254991016,0.0033258471221743213,0.013009159643359074,0.0033062604861228873,0.0021063302764996014,0.0017760566728406346,0.00029506250810080965,0.013009159643359074,0.0011796733736964898,0.0018566919256769237,0.00029506250810080965,0.00020734358430229003,0.003629378927210559,0.0033137519610248857,0.0030945281554423188,0.00038231733819890423,8.414304982496333e-05,0.004129004149671783,0.0019277081827319008,0.003176236913881056,0.00022319744728687674,5.435686550013316e-05,0.00408840493190175,0.000558687654342199,0.0033062604861228873,0.00017029912352100742,3.291009261453405e-05,0.0021063302764996014,0.00039705978925717
0.375758514644878,0.3757442117497242,0.07873956066148641,689.981,0.18528934026253033,8105.998109036677,0.004883889469994415,0.002915356990606878,0.0038853240384305646,0.038421156854129314,0.002194431382845128,0.00575011919787738,0.0033829707472362185,0.0013669345256543707,0.004883889469994415,0.0038853240384305646,0.0026455781304269795,0.0010873682088225753,0.003819733055666244,0.004883889469994415,0.0015273550617698713,0.0016810382542418118,0.003819733055666244,0.0010705751106209966,0.005506504041082177,0.004465796907231259,0.0026813199159151802,0.0011218381882347782,0.0009101483415911313,0.00575011919787738,0.002169517572957355,0.0032997901986786234,0.0014218981999106167,0.00026317971771911493,0.00491955161965596,0.002466044682267807,0.0038853240384305646,0.0010436697770436192,0.0003913834957305743,0.0026455781304269795,0.00158084620652109
0.40177323458793274,0.40175825366027673,0.07506777601745644,728.0889999999999,0.18903740486975784,7804.845463742347,0.00448796768530659,0.0045103450033239555,0.0028584654378749253,0.030628095406520072,0.002460353686027027,0.0024670999824398638,0.0034461845435830667,0.0009582404352975037,0.005962249914865495,0.002641296761875441,0.00250660446070051,0.0013693782930749737,0.0005146849105448566,0.00448796768530659,0.003442059913156754,0.001509163740070786,0.0005299765191843017,0.00021148730298317347,0.0039673402310123704,0.001377941543287135,0.002288091057804753,0.0002321283891128092,0.00014965518775276316,0.0022031299699961245,0.0007765944243032157,0.004792322995948877,0.0001371245386999902,5.6298596842969844e-05,0.002396322123098713,0.000592514306309781,0.003475273704140716,5.535910976217847e-05,6.25438982381601e-05,0.00250660446070051,0.0002675179734960588
0.41222164519300175,0.41221911554836976,0.07656920558059888,780.2379999999999,0.20362097282868424,7742.825862647129,0.007098393618713982,0.0024445467784658596,0.004395977188289902,0.04985200526281472,0.004642766086760158,0.002764237558449997,0.0042444776094695555,0.003809673318422222,0.008244005931381687,0.00255254821754506,0.004979852743730357,0.002371347199055285,0.00210550239472867,0.007098393618713982,0.003281726950765634,0.003722473051314358,0.0019758616767712013,0.0019069846857011255,0.0029331995119485344,0.003809673318422222,0.0018504865655184757,0.0017492748188816598,0.0007329067553580782,0.002764237558449997,0.00498996055156759,0.0024591530425781345,0.0012092230853829637,0.0005373476664519848,0.004265998915654154,0.00177897750521228,0.0014870048591920208,0.0008160972836190052,0.000415918006053503,0.004979852743730357,0.0016758666217231355
0.40281627713512275,0.4028090152583945,0.07452994141583029,754.593,0.19701170385642697,8270.0579275716,0.005928511905834491,0.004565539188381977,0.00188994440077472,0.03296145820475096,0.007666280251778982,0.006303133393443902,0.0013895134777380026,0.0011050807751791887,0.007284438477579871,0.0021360906803674982,0.009342650832296608,0.0013849335346152408,0.00036963530736376665,0.005928511905834491,0.001073860197393034,0.00630853089417936,0.0004980493258535176,0.0001254264411285224,0.006303133393443902,0.0009488592404026596,0.0021375551524831556,0.00024311086485430473,4.7233861076456584e-05,0.006303133393443902,0.0008175371490530729,0.004565539188381977,0.00017392157612605445,3.741886168414576e-05,0.008458243758803326,0.0004260117438015431,0.002518561522975806,8.73508486703866e-05,4.328251382358261e-05,0.009342650832296608,0.00019112015144885817
0.392218085958724,0.39221286449177756,0.09997561150256212,748.08,0.21435677353456828,8816.692669198357,0.0029129373083213476,0.001706554932422416,0.0022140438706349293,0.026116143870988512,0.0034506274169192014,0.003982628062963108,0.0015968271985513998,0.00274724648345326,0.004129343876881934,0.0022140438706349293,0.004186896753009143,0.0012446767798332877,0.0003685367584348635,0.002872256738032603,0.002022910664068139,0.003976156666505201,0.0003976375237442487,0.0001701198225678608,0.003982628062963108,0.00274724648345326,0.0040318293214249845,0.0003239949035381323,0.00018684893295198174,0.003982628062963108,0.0018936247427809093,0.001706554932422416,0.00022033402206615555,5.041412399416669e-05,0.004186896753009143,0.0004310628825083592,0.0020743256107139175,0.00011889810128744748,5.393947163378454e-05,0.004186896753009143,0.00020879229888447575
0.41949707100065076,0.4194871681258671,0.07740849929034112,748.1030000000001,0.20928920266077602,8424.699312055001,0.004161995239927654,0.0016369050521904702,0.0015567026210992218,0.02818937213447097,0.0035641933795164007,0.0037854589799322653,0.00141800640408245,0.001141375956842262,0.006512938950733173,0.0015857936774263744,0.004085392945154363,0.0015406149819036478,0.0003027727152060522,0.0038633905827370808,0.0018057024058616776,0.004999435423489655,0.0002891943921558406,0.00025444591599477553,0.0037854589799322653,0.0009803854382798645,0.003937323561569462,9.00601345699769e-05,0.00010052031023420197,0.0037854589799322653,0.0014898229480046618,0.0030278775681016456,7.16769408900724e-05,8.637254827509375e-05,0.004085392945154363,0.0005854326884908079,0.0023923613904489353,7.239312782956186e-05,3.439049391632861e-05,0.004085392945154363,0.0001320798641069045
0.3728708561829752,0.3728706395310716,0.07813022246502767,665.254,0.18857634350527602,8530.596262941828,0.0031328517710703906,0.002733389360969441,0.0034913480613017384,0.02348266707623201,0.002710185085921467,0.00287234025851921,0.0011364725850639627,0.0010758808816194675,0.0031328517710703906,0.002249193968420102,0.0028044121291286033,0.001285155020409976,0.00041971820355908747,0.0030086950874649125,0.0011599606523367246,0.0031801699558565216,0.00045921947112167127,0.0002619940046827966,0.002867748021203885,0.0010360389947594816,0.00284719964248443,0.00013868681896531387,0.00011492310353527386,0.00287234025851921,0.0016069036654477156,0.001465083540999281,4.34189029107512e-05,7.467665332143111e-05,0.0028044121291286033,0.00020649229028196544,0.0020498376186908374,0.00012612318005382622,7.117133277153911e-05,0.0028044121291286033,0.00025883717707598353
0.35583494955965894,0.35581486257675,0.07059549151663898,690.9359999999999,0.1683128028442139,7868.0067199232935,0.0027608556954878496,0.0026951363409529992,0.0013472913639438627,0.02889664631019835,0.004050261094233743,0.004074611937887228,0.0026796675657950347,0.0026651629945512716,0.0035662142574157084,0.0015699833112867954,0.004057067847810758,0.0011407556547432115,0.000600959308285784,0.002771796080692567,0.0035406156788915797,0.00425136257709605,0.000428393116647602,0.00013937233492413307,0.0035469765880925025,0.002604145097788547,0.003974028123178883,0.00018402973335576213,5.934635082014112e-05,0.004074611937887228,0.0009226256463644746,0.0026951363409529992,0.0001866567378606722,5.4313547440475154e-05,0.0034230015403265137,0.000605288115566363,0.0015699833112867954,6.138868655887125e-05,2.7892855612312676e-05,0.004057067847810758,0.0005853840587522703
0.3510095740770471,0.35099498727724016,0.07522592092206017,666.2470000000001,0.16754860781768305,8132.831887460733,0.002577507206933432,0.003467729751470834,0.002831564153582285,0.028001348201951666,0.0029947467918205956,0.004272160180655051,0.001799340607830967,0.0011621186538595973,0.002256668764189532,0.002831564153582285,0.003105179009756083,0.0008032450381415816,0.0005953643189679976,0.002577507206933432,0.0012435342523325716,0.002227624478994719,0.0005953643189679976,8.637819857900153e-05,0.003799174901228493,0.0015436149238520387,0.0033970590901339667,0.00015106081844731346,3.9916168585109016e-05,0.004272160180655051,0.0009962348663586265,0.0030125914179154256,0.00013065625584734384,5.7529206541032776e-05,0.0038856521410163994,0.000596267118279009,0.002831564153582285,7.106642780143829e-05,2.2909949894414046e-05,0.003105179009756083,0.00015130651253042774
0.3368004207798737,0.33679422458852604,0.07276609634143738,661.424,0.15815719995210425,7783.985785218525,0.0036064641571016704,0.004409093802980467,0.003076847035472923,0.026265980571773075,0.003598610836146354,0.002764887361540162,0.002877433872646342,0.0008274623813597529,0.004995475401994199,0.0037002479627115292,0.0018848826662683032,0.0007708127417151294,0.0002600428180121058,0.0036064641571016704,0.0019527439264942984,0.0034588617025664956,0.0003599621339029707,0.00017212892247220717,0.002749548061442242,0.0014350013862733883,0.002388051816933586,0.00015666754839643502,7.750537148139103e-05,0.0029483556363083785,0.0004511483276317238,0.004632299733113665,4.5933771661572e-05,3.790662381003215e-05,0.0029483556363083785,0.00025578965371651123,0.0037002479627115292,4.8050758494299327e-05,2.7546431501714995e-05,0.0023224947907534484,0.00027262630763685267
0.35101225272417486,0.34478869158528497,0.07652039399650651,677.092,0.16975211847466326,7980.590289944809,0.004051056029902687,0.003246655720651862,0.0024011048582194498,0.026187527752116076,0.0035130951489923392,0.003237474858060851,0.0013104127999898074,0.002497375745781803,0.004338569188875731,0.0025672176773912257,0.004265696409422423,0.0009989758792373796,0.00049169829599389,0.0041047338985806285,0.0017088772656441429,0.0027776783524640592,0.0005911315171532865,0.00010414119422358413,0.003977283329763622,0.002497375745781803,0.001767212374515147,0.0002131087683578417,0.0001320225863003891,0.003237474858060851,0.0011217922615435626,0.003510444551915651,8.895948824478336e-05,4.993984000825994e-05,0.0036046810003284254,0.0004061942860413438,0.0025672176773912257,0.00011549269049927142,3.3140729885710286e-05,0.004265696409422423,0.0002937326955871637
