G775,G524,G1750,G1373,G2318,G1263,G1338,G1945,G1033,G1853,G311,G43,G261,G599,G1276,G266,G1789,G200,G942,G847,G2953,G1896,G832,G2920,G260,G2570,G795,G866,G800,G383,G1217,G257,G2208,MIL,G418,G2835,G1800,HT,FUS,G1294,FT,YR.GLASS,YLD,YR.FIELD
-0.12530870510500178,0.7028182620091394,-0.8823649724563716,0.7555442713038808,-0.12500867174741503,1.7257914649652633,0.9972159086367425,0.9921996832114508,1.4067197933880706,2.35557467378058,2.6605531252128474,-0.5835383079291253,3.2305093775075395,1.5071751733906908,1.8078764598254358,-0.5594957608691522,-0.9245593783933704,0.27370496319809123,0.4918324184346472,1.9111992009604468,0.2799959689687785,1.4664333185460876,1.1175739520564187,0.13448515145723916,0.015382215774920355,1.7694827932400097,1.4449045145394235,0.8960612525957317,1.6075989403235125,2.29733335527468,1.2195496455876556,0.7240711228041834,-0.12387636930230868,2.9229645872662022,-2.2535639764523117,-0.22625555396459085,0.017738463791080458,81.18071739838369,2.5423023528615936,-1.773459119482404,31.84672649745366,1.2116431685449207,7.534908757641911,2.176175514220389
1.6020544993007177,1.971051482527845,0.16267299567513976,0.5103819069364308,1.4262909468964104,1.2147687093907007,1.5040928910691544,2.120239494679407,-0.19979882275804278,1.4253003521375502,-0.5936739218298468,0.8539502347499883,3.0789754695693254,2.1889369502239715,3.176332358585361,-0.6785807904300043,-0.06272218746599019,0.7944126441634429,0.08116285962171946,0.9999246544596604,1.2893376843959463,0.8445243425813859,1.149994253150029,1.1867813331375825,0.924455822323258,2.2322069353400593,-0.05705598414231161,1.8144275805199852,1.9247457435907038,2.5542834981623286,1.424844340353902,0.5541191896599438,-0.07289756849059939,2.654065206799655,-0.4738770708082509,-0.39156031924298873,0.42375466748064927,78.18709216600541,3.436191905029085,0.5451514107674047,36.26749571495898,2.3579270803743553,7.439655506759111,2.4277737354064195
-0.5475853672233415,-1.2654012868189368,0.5716300886561756,0.9531979036567764,0.7010109527131861,1.2163280611156324,1.2319656456519625,1.1668141553121765,0.8819189507901384,1.6020414813035329,2.4974276612914794,-0.6742911731028527,2.200190733983162,0.19508193586171374,0.30211183517002077,-1.4444619541777248,-0.8900387840703701,0.5943560972103866,0.20826821135072357,1.9426486711356477,-0.17545298867282821,1.6943390278179218,1.916641683864253,1.0821972966713824,0.3686474240945547,0.579499597622946,0.8020805412428795,1.6719428198594841,-0.1578537694530977,2.3758115082124105,0.7607360794943412,-0.18432008931678756,-0.06942304945301088,1.5190115956947814,3.010767176690583,0.6123404962338463,0.21685058338899194,83.13525016489253,3.5762617921379345,0.8726982026386625,36.54518432019731,2.9396252251484927,7.167896466578367,2.263304988417281
-0.009344347142025727,1.7567975756045364,0.12960979652275892,1.1466089823082377,1.6311476249647783,2.8457556435190225,0.6432070916616525,0.17252918780775883,0.3953023794358672,2.3755177911074847,1.7753316347091146,-0.012563215848085854,1.768579903221074,2.7966054030502843,0.5090884475044266,-0.2518737141972367,0.3018281742721206,0.006776795534094215,0.530935211768556,1.6141552205540481,0.5325899434165489,-0.943063807486193,2.138156945916971,0.3992877538639992,0.5916524270593126,1.3568916679951044,1.219151596271081,0.42294618505376846,0.6633519898092953,1.800007340572409,1.9865272378191945,-0.18390958544213498,0.2233566195277831,2.751528155395061,2.9863717659290065,0.0989261523006866,-0.3757406379754376,71.55948640544572,4.655133153822213,0.9386227131672427,28.45396999166819,3.126344582470155,7.447473786877504,3.490923812901864
1.1751874749216342,0.09196065300080863,-0.5965988710271802,3.1837612553056838,1.4827056268292358,1.995963869504305,1.1606474489689482,-0.12559526795771125,0.17341058994837227,1.4094619601175598,2.359058754160221,0.05798013812339688,1.449147882720436,0.8072182094795424,1.5335917954811418,0.9563597602306633,0.6912072060506329,-0.44071061438713377,0.054148957501498285,0.7781494492908346,1.4485724434029477,0.7440561628394966,2.418863119924195,1.8822947653045177,1.3813995523997888,1.3447747298844617,0.8780201659730085,-0.4176916367888066,0.43252765664792003,2.197352597998496,0.8315783922857181,2.0916471974522306,0.07463527998974555,2.5431406139594794,0.024361938467746924,-0.028725607703914937,-0.0961522915667103,73.42447053381213,3.49424675368482,1.4723706062967252,33.53700287403559,2.2176992587515296,6.975082160393395,1.7057959044959743
0.6664671897544144,1.3421474299664016,1.4968636442770258,1.025612783648921,1.85097344903769,1.8243886052623508,-0.11432814280865167,0.4918737834105166,0.1430370931920553,1.350288543973151,1.0752436987767182,0.7113671591698179,2.5821608799596047,1.058693874712376,0.5014627418862702,-0.5799276497961174,1.6834595548833151,-0.6472449079266493,0.2238223067224153,0.9019844610218403,0.5335330392979343,0.7360469950646992,1.665393223111771,0.7879558763102212,1.2092522979820983,2.103993465400136,1.1873708811044672,1.2447000800810042,0.576156520564044,1.9866685357275728,1.0410181086409434,1.7610997120330727,0.21112049397526844,2.3603302808117577,-2.874303612276784,-0.25799615758958705,0.13097239083278725,76.49346168971184,5.422937268289911,-0.6133562979636044,31.380310886408584,1.5086542335247564,6.552243798401404,1.0087896737501594
-0.05008295127254961,0.4369565223696517,0.5597653284374512,0.4878707768493745,1.627686897481536,2.1714447260768193,0.5524131244794741,0.8657447987145408,0.8523066106758868,2.1165404757547543,1.0129913140819395,0.8526101019788188,1.1031267985312356,2.981080644181967,2.5035368770287416,0.832508518514038,-0.1865967650326531,1.1607939698326244,0.5124928856690776,1.2041274971490832,1.3172781434977308,0.25577924220160286,2.879436133553154,2.1388251239829645,-0.6771678122663674,2.4766904212397383,0.04594551060270469,1.3162877233998942,1.205922063005324,1.3728492505597556,1.2094413805086122,1.7521963050803868,0.2675816295761636,2.4236319742108843,-4.993388663444974,-0.3241988135985363,-0.2700004126961653,79.31964741505426,4.420333814781392,-0.9762607769547988,27.255038980314566,0.23851907384193394,8.07164510159502,1.470583029442039
1.7001348602567117,0.4333905159547662,-0.10655795153991421,0.5932627117457228,1.0215786104664133,2.1156351010854313,0.8567987393535906,1.5995158354773622,0.9304898024481938,1.6176521211056878,1.6542837280461886,-0.32955194671619936,1.887063640391776,1.0655720064244971,0.6030315265238677,1.186247608468203,0.8510091651349295,0.36326009509479396,1.1467573605517936,2.0632723861358624,1.8196888191885492,1.1795517846275732,1.2303525033212772,1.11543537083942,0.8008178341789545,1.9187923481945748,0.8025863975210941,1.399780730965656,0.926045186298283,1.2238826763860915,1.889129793813841,1.2950476832055615,0.22135316475790776,2.3546504304862155,2.840460762689516,0.4369965683876531,0.08153208083768793,76.18310675083042,4.39038823889895,1.163909808291474,23.138334909473105,2.861302563997298,7.829890667032009,3.172104265464622
1.3274965161826955,1.0605115962817333,-0.3744587204159432,0.5074760553682697,1.2051285878543658,1.535963196100893,0.32231841519561066,1.95031666118588,-0.10610100466900019,2.2422127550200455,2.133965151172686,0.5996985403438895,2.340269806607035,2.180270573107411,1.9871303849201754,-0.45280255541424674,0.9589119110874085,0.12238725442721082,0.551634365581915,1.4635534002315027,-0.17524142478338767,1.1522410730810826,1.8805626038467258,1.4216379520459967,0.3613569464134283,3.689008737755935,-0.047291392540011135,-0.6601290771224497,1.6666366264838852,2.5925354367907563,2.5916140003341672,0.9911224232244426,0.21450931868292672,3.1624054062063953,2.597279724855622,0.0013155317640020925,0.08848377157303987,78.08282548610089,3.951851517458767,0.3973095850944449,30.646675983617012,3.6027925167566304,6.941183719078015,2.8751285723594906
1.0661845747928627,0.168277338775843,1.282582580643139,0.2736389656569702,2.0872657455496793,1.5326662655214078,0.4929429478012208,0.9910491357398913,0.17102048067346634,1.846493076378807,1.7203247237044927,-0.024818741053738366,0.46735240392787514,0.687416331237356,1.0571889493466902,0.8011348757457044,0.7261176686909889,0.2810187741991501,0.41958450270328984,2.0085905706688383,1.6453655336530664,-0.10685131357060684,2.5520055224553655,1.8365283912690376,0.3755951388157152,1.8135763640019722,-0.8881767810588457,1.1311519579026692,1.2735970490330253,1.5286775524972107,1.7618856167899684,1.2426962244844524,0.2058940182245391,2.6282765046772196,7.285157772294242,0.36974293697818783,-0.31839574371843915,72.8310308290041,2.020596884256765,3.8409351504337046,33.584642132748655,4.099582376404964,8.294059748724708,3.419886320030977
-0.31472073685825774,-0.46905808100618807,1.3540510331439415,1.0959043298950384,1.3531671681557282,2.13514322628875,0.14690734639431258,0.4468757442278626,-0.38519569233136747,1.0464379761162574,0.06209278594237966,0.06505248108381512,0.8359655630949373,2.509416989385149,2.536971520011962,0.7385022454008356,1.1094459275380824,-0.4453768863434927,0.05688033685279276,2.5086928412294283,0.9595573753982927,-0.7026569932350456,1.0465777089425914,2.259246162136263,-0.20596191011489584,2.29971844684646,0.2987462963186365,1.4005863770289082,1.0298092964831171,1.715777377506771,1.4380597207266574,-1.1987212453285767,0.40249195450162917,2.5029193450497687,-2.8802648724017708,-0.1627871476137463,-0.18345207398806646,77.81849195297596,4.062248385581754,-1.3984315454859397,27.86626675059514,1.050384382046411,7.066195648863821,1.4861783869685712
0.9479576191490241,-1.6039421654613484,-0.36072744831186576,0.3642927729275325,1.8377292775137382,1.472322865770998,0.395369608193134,-0.3586751467899423,-0.09443120789961285,2.2909667443887707,0.8640862244746004,0.11647829462230985,3.3283065032099843,1.943074887033136,2.036710785285523,0.8203800249609275,1.1501808291638718,0.15962990234806904,-0.41135094846601733,1.6246791273668775,1.449727612011935,1.7235131420502348,3.2601003779511952,2.695213148285844,-0.4833073987305596,2.0771811911964937,0.7396024635046616,1.2143565404460213,0.20647291181843996,2.957000891480739,0.7744872160370956,1.5010905007127378,-0.019420482817380368,1.8841752761204624,3.0808103509708773,0.17935378156832418,0.10665239521420088,72.92456308402174,4.817909618628017,1.613788471525996,27.46872528872496,3.2192032035047125,8.305726832499293,2.979595725694897
1.617999266525402,0.024914975159602115,-0.4327669772693511,-0.1481279925034542,2.8668259569106036,1.497893662529529,1.207218864400253,0.3538877533223539,0.30476422236947043,0.9484313123870238,2.72819186689952,-0.42124218034691746,2.5996953375238885,0.910672159825505,1.6830491812429889,1.0708861303736892,0.2806929616400734,-1.1360522301607876,0.18865245061288438,0.691292480650431,0.15318466331617753,0.5326179182547917,1.2955754450481916,0.39518167971460905,0.7146228859908732,2.5676336448474997,2.524371329139425,2.0673189843045945,1.5503956656656956,0.934854044777979,1.199297456245701,2.2412986819768124,-0.4374276107284763,2.2945054387084856,-0.09540502485791746,0.1731358925822955,0.38574712520471105,80.80425671935551,4.180881174422267,0.7944715372163159,29.69851665510693,2.054829606345597,7.484642853376142,2.295593691595231
1.8932358032708936,-0.7550491980724454,-0.4220001106053649,1.40481623979705,1.4375887670146794,1.950872679719416,0.6084834791064917,0.8284443799570769,-0.6592335215844827,2.579037089437918,1.248674180127977,0.03933332976532569,-0.4639372639858168,1.5923100840182476,1.7836052025459417,0.6671713666619652,0.9311367235103046,-0.18060633153790268,-0.11009315403470593,1.4802545003517331,-1.4847825490605153,0.9067853731952453,2.0521119273252637,0.4611204901588446,0.9239481570517776,2.226793246648124,0.6385932617659965,3.10888059919194,0.4260648377951865,1.7425192708848398,2.9621846199798814,-0.8283283280972338,0.2931654036823882,1.9004322552755966,-2.592036826943798,-0.16337224492176552,-0.3095181436246078,75.83576177819785,2.7279766446072906,-1.1150648201138011,30.04939300292589,1.4679464685586658,7.00699000923053,2.0334214838152835
0.17213381359911922,1.2582945216775194,1.1965264460872986,2.340232437703261,1.164303847862129,0.8289205590965443,1.6678811259080084,0.7200375495513568,1.181394609674278,2.563871153531534,1.4246119366529286,0.5921558887837728,0.9649365976962275,1.3161513161831684,0.8873082790020137,-0.8819181951576283,1.0696270359311024,-0.5895597852368127,-0.5527765162046785,1.5966410958924793,1.0652873120522977,2.2882640455553847,0.9021124592360642,2.5358694301095674,0.9238408224880437,0.9242107385015157,0.0015505448639476782,0.7953373551748643,1.3558075613381386,1.6046091560658684,3.0116808612145967,-1.2124838422811466,0.00017754784216822417,2.88469746505062,3.0703033956485335,-0.004715869545010437,0.08006794138760412,80.04952056440612,3.818032888634706,0.06900665874538969,32.95103384946423,2.2523051979051116,7.386911079423769,2.3961684177532456
