G3925,G5794,G678,G3992,G5006,G2179,G4553,G5997,G6003,G6010,G3927,G1266,G3136,G4382,G3219,G4156,G4145,G3212,G3209,G3222,G3105,G3106,G3098,G3102,G3486,G4109,G1958,G1888,G3049,G2815,G2670,G6123,G2949,G4573,G4529,G2089,G3964,G2764,G4668,G1440,G3872,G1778,GL,G5167,BROWN,G1378,G1311,SUB,G3823,G3862,G457,G2639,G317,AMY,GTEMP,G1533,G4432,GW,FT,CHALK,HT,G3092,G4744,YLD
0.4609950192302818,0.9596787643956552,0.6077609756014228,0.10430648210921589,0.8875308149674275,0.2188782406385636,0.5321598950757178,0.26643302626150656,-0.468210978170108,-0.44674350026587817,0.5698595616443639,0.696064604412429,0.6867656791332943,0.05981164931564503,-0.6043453074462178,1.4480863058048312,1.4033336565617576,0.052828345189615655,-0.1440644288491656,1.3666178947362595,0.5829343616932934,0.35984439247762745,0.3551638585092358,0.6042693240288446,0.511042619842272,-0.4016499082396408,-0.06921745583122851,-0.13512310926301865,0.8428332533843328,0.2804382496064123,0.5067475744787204,-0.07336088129060722,0.6650513462640318,0.0643441396042084,0.12487942751391351,0.35795975951883846,0.358547201677507,-0.5977036170468039,-0.8336988672083268,1.3740372061490471,0.4647459247039762,0.8093461226263924,5.972701815584184,0.8783849886876157,9.588225651213099,0.010453970135783974,1.0941449257163218,9.229786937031516,0.014079078532756806,0.3185630460257604,1.3742860077401637,1.4069650902928656,-0.693313378622159,22.085911814300232,79.4735806575577,0.8237775275890354,1.1232142756515666,1.9212056173469148,92.43913480248519,-0.5257395914605278,103.81315667096139,0.6202878239544412,0.1173753361834095,5.691646144048875
-0.03109313909475009,-0.5362090219388476,0.325946987563353,0.23944162240599656,0.5284242318446252,-0.12749863258236116,0.39916664167349203,0.899622135715146,0.006442641471698041,-0.6371413522937668,0.6197141268257504,0.47496864802161176,2.1205492335658302,0.1404984516930497,0.6507250866219756,0.8659062599187108,-0.77179145003819,0.4299177060144994,0.9582326767230109,-0.2489137236642318,0.03819786504836964,0.6800638726911946,0.48671236890215996,-0.13403271962786897,-0.2586114954070886,-0.3814077284304256,1.2819991140816516,0.7067367974516118,1.2719496658285996,0.49732311393842366,0.7924574096502047,0.4788132700862796,-0.287325153972412,-0.40749213813628354,-0.19273658216749634,-0.11598168719638802,0.03462334675683426,1.230284623679517,-0.8643641626423852,0.6971807748491058,0.48175656644836173,0.9781967462907889,5.64846354166636,-0.752327122238306,14.663346479020756,0.5149928470270396,0.34067718189391927,9.774791214639212,-0.3100953419637591,0.4641205610889554,0.8338167440352391,-0.04999052987722308,0.13738076616073097,21.654689726096432,77.38805381005149,-1.303822018302758,0.27949756016113425,2.410542894409046,94.14974014255417,1.5623634334978238,90.91287093846965,0.6579249915925811,-1.1138166522430604,5.6221045503877125
0.6652304313955264,0.4571214740558889,0.4789971204951413,0.3918141645794276,0.7463220939312358,0.6311829183173547,0.5634407404183961,1.3849046164880394,-1.0036873623757445,-0.7038528167613216,0.4708409405270647,0.9302213660265377,1.0660299794032715,-0.5501881016105935,0.6115324842228451,1.3840637030202414,2.0432889127223275,1.4702391957080563,1.028016808459165,0.38745259923044306,1.0174991788092693,0.7924211678742838,1.049918536080432,0.7240348630417258,0.20632648249567287,-0.36741428381701136,1.1331959975454327,-0.8461421058327798,0.7913150714261613,0.7779218474270475,-0.14208766553224306,-0.5210049401907915,-0.404275300229227,-0.40252634261832915,0.905395476263654,-0.10894489654268891,-0.28189880711389415,-1.220167260077715,-0.5656932121623008,1.1227490213722038,0.7778727526660777,1.0848897720723716,5.859848425103432,-0.49519715180388535,6.384439941668411,0.29504592242095184,0.8065978341363247,9.857392695007862,-0.03388244361226267,0.6443061312501296,1.3463454159064496,1.975649554150817,0.3807393941895129,22.424271153698164,78.19706103843549,-0.06796298797339673,0.8918975760968605,1.9706509233629046,90.86314339383115,-7.738585410765643,103.01117335971948,0.18788714193292883,-1.2050695800386604,6.546902890538194
0.9830634345821874,-0.5770834938417259,-0.025736013323685636,0.7458726234385805,1.0924821546060368,0.9042896426422927,-0.02804693378161449,1.7334237903519463,-0.6837639160066386,-0.6495577303998568,0.9188814248172154,-0.08740439456438268,0.5373236334849939,0.23368511490037433,0.5110823825066636,0.6566878872022928,0.8538140287921661,0.38341217023075014,0.9762067897962372,0.9233177705424319,1.4788022598275057,1.1654113576701146,0.07812520185443453,0.09887599742434738,1.4999230336837261,-0.6605017518163765,0.4822789755944965,1.9699370568563164,0.5651885409455077,0.8883807419315667,-0.17062260837571164,-0.04251482716474042,0.4023984559540109,-0.727447223290012,0.5532378832382701,-0.5889704537751737,0.46970031602479656,-0.9484483117201769,-0.08861523350388434,-0.04534382539074189,1.6613499697822935,0.5353552367610923,6.4304900965215435,0.20117151353801213,8.164786593591534,1.0393541783994713,1.076960855087158,9.192405992490604,2.19567300789513,1.4417744047953414,-0.45736398041074333,0.027021025845112567,0.6512567648497785,19.611101135952868,75.74853056277345,0.7508434232357862,1.0830818063296688,1.7000995185047854,92.27785005855988,-8.126633492367173,91.70214241285485,-0.013368487781021177,-5.3552515272586865e-05,6.052466705267574
0.5937088950524539,0.8731836359263209,0.34833022303074657,0.26455887720673027,1.2869752092312645,0.1622328422940399,-0.11450264145299788,1.9154039258915794,-0.42067320438402256,-0.37499530517749224,0.35348663028591654,0.2611102113688357,1.463773345752721,-0.3340107440120904,0.7917627158561913,-0.47255405137497386,-0.38620783762747957,0.23941739924610542,0.6761299987414694,1.2299309750327339,0.5844255980522508,0.9970971161307878,0.5481195178990398,2.2423849865561056,0.4705214510111549,-1.1171567013110744,-0.6288123708639511,0.9616221233387342,0.5992366073073205,0.851257841748499,0.19578765487489758,0.7153754849005922,-0.10217073838027949,1.428236347408276,1.787107709270578,0.07739406338658422,-0.39326172905960777,-0.48555570140269094,1.3178290386652085,1.0926280350197137,1.1778138274237073,1.3483304466730492,6.089096524981896,0.025887834494309286,10.558766360381874,0.5523523534694004,-0.764106080353115,9.079047211847065,0.1514271215372086,0.8386077067999691,1.9862918243430236,0.8120666693558889,0.9947841758110283,21.609229613360775,73.62807020543316,-0.015565924380618212,0.3468723632822196,2.083128914023632,91.4159650080374,0.3516084179714376,109.30260847822335,2.0092795218115507,1.0674993591579034,5.648401579333727
0.18715493983328682,0.5079688079889084,0.3825089987870015,0.4455004127107349,0.8837097830260039,0.5606475739430306,0.36507629019951987,1.277728561829629,-1.3946708737687938,-0.6822396815665207,-0.10758114668466318,0.12832091031260673,0.8523664006110346,0.5594611510790952,1.7625031189487474,0.22857800899972036,1.805124466780602,-0.5274379866393298,0.827387776213174,2.0477966243838615,1.1213643653417933,1.442984523020043,0.7144993876678791,0.8474741508913171,-0.20332602718207127,-0.5578232201545226,0.02382105666549053,0.6086240142933749,0.9312862498145095,0.9424715752251029,-0.08296863000560523,0.29025988671021125,-0.9308892201864389,0.13276674182686182,0.04710438209903256,0.266064912599313,-0.039177419699110594,-0.18755827612759424,1.094035589591434,-0.38845465030992443,-0.5011143823806968,1.0733788420142,6.77977383105359,0.6739235947644209,12.730985244024273,0.7163206648662334,1.1195522935701419,8.277886717523813,-1.0418485349846949,0.3487609876275848,1.3785222305169995,2.3841232983806773,0.7989665423951032,21.89632342693577,77.02461987394891,-1.2733409079761675,-0.5358031960762389,2.2682267553064546,87.9113431430775,30.807842022381273,92.10543831162867,0.45669923439360893,1.0473592464770989,6.460360853872054
-0.0762982617361817,0.30979045575298525,0.016653148898625625,0.7538578082692641,0.10623863427973124,-0.14672724487281064,-0.04811074440224872,0.6444244935443455,0.8523357756977095,1.3934666737668084,0.1902124817865004,0.44808103143289535,0.3574548117149282,0.9242752100364333,1.5409239585283319,1.1897119561076683,0.9660591577119062,1.933379657518714,1.7277051978646645,-0.015256024635370069,0.716373073384271,0.9054532336336591,0.18497832153698984,1.0347779782878883,0.40703902011914117,0.08777860377120977,1.032073101540554,-0.04601661313696334,-0.04147641973322458,0.8572113916453816,0.012912867455676103,-0.09649547442756054,0.7255198637733614,0.6592912048190114,0.08886155740465973,0.0514288411669539,0.29975781776123356,0.23384583121433772,0.30204500223306074,0.2942037471853474,0.5776017882166077,1.2714539000336484,6.346904180898626,0.09541733093703339,17.792720424229884,-1.1787592240389595,-0.7759475052136278,9.288781038529674,0.8254816645297378,-0.029679149239525,1.6393075864954159,0.39984480656916443,1.3592178187681938,20.234259615661955,74.70230760188296,1.172331549647938,0.6688487409734306,2.269543069410242,93.0429961984932,5.801181051712617,105.2785611612075,1.019202907787205,-0.44864002579010975,6.207468574409821
0.38506326089366666,1.9991145292027022,-0.4378684320678759,0.21535781437012858,0.7305532944867945,0.7231604097331773,1.6400895020919402,0.9609232645338084,-0.20347117675811333,0.7743966648418519,1.1982702235960565,0.5214651158297726,1.3757510551168965,0.976865074050066,2.0293242635716897,1.9914822484066903,1.2578817721320639,1.0458011568306367,0.7099165149734555,0.258781322546512,1.1146872304440891,1.0951342154508497,-0.7062540387609998,1.1744987189700207,0.9064623313023307,0.2340701762286472,0.7182086318485901,-1.0046539365647416,0.05591414099809766,1.0452965266277354,-0.6526723111637251,0.4260154294772427,-0.21062550804705973,0.488475592465487,1.4934913002842591,-0.4176141098184112,1.0597160265854,-0.8266183231144639,0.1425523644960213,0.5872808806161172,0.22732821588399849,0.10967608282284713,6.367208527994272,-0.06617826839938387,12.569422722878445,-0.03288186167996027,0.1386882845628388,7.121283260940931,0.7218505437251858,-0.3130621175646455,0.05313658529393922,-0.1922546019808229,1.411574814259637,21.25685597363297,72.94259119305569,0.5861537719976435,1.577795699978914,2.0128313671585647,94.16540848616648,-3.6848457369857566,87.67935399657819,-0.16218413778990404,0.28252826531997516,6.073379792970338
0.565455699455752,1.5805187972537762,-0.020179796637787906,0.27120140167237083,0.729713455607785,0.36836915863486996,0.5702334262245522,1.7648391642120904,0.04276603963566511,0.09927420013571392,0.34220951504027924,0.5093578894016899,0.959360441082768,0.5928305769436175,0.85229612835081,1.0270334232819596,0.8162529162332823,-1.2479288472378989,-0.052856518364421956,1.8265768003261742,-0.8745479750947786,-1.0826829439231895,0.47891504135301244,-0.24840133448372043,1.8506139322974136,0.16885027448143947,-0.6685590105753821,0.32256432257212414,1.1838813601542382,0.4305803680850807,0.3907530828086365,0.23595109345250215,0.3726687249282338,-1.0187574023392143,-0.5687728189380665,1.0138040444518572,0.24007685517543847,-0.7924399038029528,-0.7996341004233476,-0.11315529405883112,0.44143018199238393,1.516101603579179,5.97903533009756,0.7957434295911231,8.905744128962823,1.4934033862578087,0.480304048972091,8.236243740462259,0.9169768285869638,0.32118629318380254,0.5096529431800159,0.5971939881071779,-0.35975534836642625,24.32598173256591,75.97641914697402,0.5522976175280373,0.9267556893869429,2.013180669341032,86.9755556044984,-0.04206216539225416,86.72623207794805,0.2050958194518755,0.22889247171617372,5.525673369975268
0.5732813529514974,0.69644203416776,0.48584915551799035,-0.1581864243024352,1.4207761180837117,0.22002100277860004,0.08516704597859487,1.7955738678171735,0.6159599677149286,0.8163199375589724,0.6446964964095927,0.6655450084715963,-0.04170431231164573,0.6381866018734945,0.16035286392963555,1.2536653573549363,1.464196883516192,0.8061943613691405,0.25052506507795835,0.6304054902464379,0.8960027953910322,0.9697981938933404,1.273177481782149,0.6803204281542968,0.7158238542959764,-0.006162862152210874,0.4979743339520921,0.15125987609161023,0.14138855671872608,0.5863349787773777,0.0414649068423151,0.4762551542031793,0.6816051705689089,0.010507154834455051,-0.39502632487640565,1.0890326214293347,-0.10752842019692987,-0.5128900834234603,0.2151994275030228,-0.19887777898417092,-0.14982097814797823,1.1426821586354654,6.801246705571859,1.0608768408462497,15.744451355998516,-0.5163102648852747,-0.532790347503218,9.443478126994336,2.363168119694966,-0.22925649344140514,1.174352604991983,-0.24239925818440855,1.7022242905155918,22.202751861323755,78.70008189575516,1.2766600208551289,1.3530216450318615,2.0127151156036707,94.39815964492844,4.206640212802521,98.0174063768738,-0.24801327346460145,-0.2759180929358621,5.844199786727092
