G6123,G2949,G4573,G4529,G2089,G3964,G2764,G4668,G1440,G3872,G1778,G5167,G4744,G3092,G1533,G4432,G2639,G3823,G457,G1378,G1311,G2815,G2670,G3049,G1888,G1958,G4156,G4145,G4109,G3212,G4382,G3219,G3209,G3105,G3106,G3098,G3102,G3222,G3486,G3862,G3136,FT,G1266,G3927,G5997,G4553,SUB,G2179,G5006,G3992,G678,HT,G3925,G5794,G6003,G6010,BROWN,G317,AMY,GTEMP,GL,GW,CHALK,YLD
0.8615138452622614,-0.13549667854307199,0.10888956985972383,0.5799546118635898,0.7549533367927613,0.6036490761231526,0.031147241405076284,-0.23174639992162221,1.0104166127737895,0.6412468615570398,0.8121203756463335,0.3139369179617907,0.6759617477568881,0.9656710113653056,1.022792889653707,0.4376399507269782,0.5178959029775735,1.0998150845561976,0.30803311049788284,-1.1530450605978888,-0.1567918300929813,1.4034760351165474,1.0549218657475419,-0.3327831612946818,0.024212662577255805,-0.14918922518858133,-0.2132776435061784,0.9830089484577474,-0.20339685711182676,-0.09275247393931245,1.8049018249383226,2.5509213313483623,1.5154022196697206,1.6669507020258838,1.5118256067720284,1.6155221715006243,1.2695210921615325,0.10046610992384913,0.25427721917273577,0.8464385044949795,0.06730715202794739,88.81968947724233,-0.1199890686518882,-0.3715341983134792,0.41505577702384006,1.2051620991024916,9.16420074982435,0.10817549485682412,-0.7955211611740078,1.2435066432328177,0.07789797885600752,93.56007897010664,0.11607805389909971,1.162849593724976,-0.30684681314431295,-0.10404842880844867,16.104114722377314,1.444713564314008,18.250674931904747,71.27252893827279,6.273923231185907,2.0831919998712713,-5.936359285240857,5.454165834739505
0.37477483625788854,-0.619876678057145,0.43388777692730496,-0.1935615904235899,1.3721033521644175,0.48294686029363193,-0.15979218628048816,-0.4552251188457709,-0.04909637584557932,-1.490666085158093,-1.0268758947236865,-0.11658906102080785,0.06261698740719253,0.4755032710436091,1.3902392593471689,0.9687079212072727,0.7642231257199472,0.4067011512817518,-0.16532082455086544,-0.8253768307341797,0.13600635938222702,1.805210235404148,0.9978843604703119,1.1089148778863207,0.08767366607351479,1.4379227939396,1.7786539728784316,1.3038297136831751,-0.09168484414539603,1.1221245960727704,-0.4917754264719115,1.7554543074530875,0.4306140315297332,2.015252121282409,1.4675776055798415,-0.3906845556207797,1.0053707308972262,-0.33686062980956444,1.3835278576953682,0.08085773437289977,1.178538351117061,95.45617203106814,0.5649619805901482,0.38221906232523334,0.8109986043812194,-0.5744711341927095,8.128743369233185,1.453229835033007,0.2815834089327947,0.12615084540316762,0.29208159302024844,85.17449796883231,0.5560014500252891,0.8677899356176461,0.0039447517470479285,0.7709204692490538,8.820611077941766,1.0735297432124782,19.765469651688264,75.67335108354612,7.10762544245256,2.3424059619934336,40.182235706210314,5.738001465501167
0.23709364705679617,1.0752728518621042,-0.3014666443358478,-0.04945615077504672,-0.41780945530100444,0.3355290706124989,0.4156181320033758,0.18700661954758782,1.4792548397780727,0.5344364754339174,2.0909848569523826,0.0608211466471146,0.2602679275955177,0.80878123963009,-0.17959546519510963,0.6476638046930971,0.1291749342484769,0.8555305312075576,0.7016136797097956,-0.3689260203280845,0.24054502632616973,-0.02139246319349832,1.0630060857601173,0.9483887316002214,0.9054718475671759,-0.0523648834140519,-0.11911278445070977,-1.5898929226422147,-0.3772278918308671,0.09881347072349997,1.015240456723304,-0.24711203610523982,0.6889260854842014,1.3886424188763855,0.8651237942584192,0.3744134963245161,1.092333337890557,1.0101019775377986,0.6090723486325114,-0.7137150399734394,0.11118615600708458,92.35978337480952,0.5382417044227304,0.17267157018988025,-0.2632245391587769,0.7924095308812604,8.3394565855689,-0.8828405837334535,0.13540195878290154,0.6129034886896294,-0.1562585755459617,94.77981489329213,1.2688599895856907,0.2850399110178552,-0.18413689878014058,-0.4993793496573166,8.91219846726626,-1.7409613200764995,20.736342983742748,77.33949989522992,6.231890393363783,1.9188733933510833,18.947751641993612,6.104568850317417
0.23838896149986866,-0.41677049802003263,-0.09907114680581916,0.2908817666235159,0.726911896173747,-0.18201517751306764,1.1948945443636232,0.45464978865620836,-0.6078252570445729,-1.693473465841831,0.6520829584422596,0.0018411094875038381,-0.08291503219894272,0.8236898923471734,0.42703389300540107,0.7679873628363862,0.5013667333260646,0.886516677685765,0.2592191307149157,1.1970948910734782,0.48694126908400587,1.2707975195868357,0.7357463712698737,1.9127785746072687,0.16566337668482914,-0.1904310001230462,0.8942992620370516,0.3327627899232853,-0.4577591765579044,0.6075549402713236,1.6698283276071944,0.37572632688742,-0.30668052404150214,2.3415447648382077,1.4608834820207837,1.3741368579048934,1.6672584601861145,2.240341951260771,1.5131694482758982,1.1469662261192677,1.3203708250135007,90.10244456955665,1.1132332659560435,0.1573139002168432,1.3398418958640184,0.3003412298858579,8.212553912099725,-0.2511326427549361,1.093508088600886,-0.21982319366715292,0.7384858836441881,99.35238171687541,0.1226154799142807,1.8650594144674935,-1.180645516808846,-1.163316699735386,6.990211225293328,-0.16150960229912018,21.289122750809735,79.94912040821316,6.541501537358209,2.2123774402861542,15.456074152296663,6.252680634336096
-0.6492484749580965,0.32288692514329614,-0.20959156808110432,0.48937519546138486,1.1044372854906275,0.33338659448377944,0.7144699521731416,-0.4606033201737997,-0.09613439985591653,-0.2969852864782476,0.4900033259409987,0.2861571880230408,-0.0021732870015172484,1.141521631497743,0.19827496385159993,0.5119476436998686,0.11952483530202684,-0.11501771360460127,1.9552312063067014,0.2625807557564125,0.0048388366239641685,0.3710748539456424,1.209746720704304,-0.5971337458599784,1.3345717122579164,-0.5019675228786793,0.5260325951737121,1.3418956120895866,0.5847634544603384,-0.5286548571035984,0.5642524765972093,1.032392546117611,0.3104083548586788,-0.0876067112955605,0.09208530070095047,-0.39457125798350456,-1.7277523075512045,2.3538781526404184,0.5033003482961185,0.7659960836970212,-0.15460036963322463,92.93417892889174,-0.3556139886350855,0.484749568843523,-0.14972617789557893,0.3425017487745514,9.29449514626865,1.0364580139105488,0.679584896238512,0.15207729499401879,-0.18228008239762128,95.2913611168669,0.0134889252123913,1.3115558234602958,-1.2236233947535289,-1.4574555111277345,12.683214500095175,-0.5195178051729017,22.46136096235594,76.32315040716833,6.423364887522922,2.1924763841275423,13.368238111763334,6.3894285750433655
1.097332686390497,-0.935853322836607,0.29184377013466595,0.06924292353737309,-0.3820701604402483,-1.4145676461368544,0.08044449138159505,-0.3352873358561779,1.1762035444147665,-0.7368674677742258,0.9283649818735655,1.283336875279023,0.09427302659856218,0.5861426412412915,0.15342582993806672,0.08249380073523811,1.3957691361248445,0.5463805484142698,-1.0603726190444978,0.5353862406607537,0.2821677023434634,1.7253543988862765,0.24064652184825241,0.38430429583612213,-0.11905474220409933,0.5352827278512112,0.4240291709621412,0.20229672082388545,0.05046548026209821,-0.6067670137991779,0.7578435112326788,1.9848996171734394,2.2177569552352017,0.37580694433675876,0.2970261187865178,1.172683695408378,0.07374024021969901,1.1160834530482178,0.2564483703790827,-0.8585663022151422,1.1208496387421838,94.05967477576169,0.1538758460351654,-0.0034011065922365325,0.016864771016485397,1.0456377807695203,7.955392080731691,-0.6070978447766,1.2093643639510685,0.19847647542549487,-0.998867058093604,97.31850216006512,2.0315937995239124,0.6685205140171552,-0.7227066345747383,-0.1690762372834904,11.719671459928119,1.2522634924703726,20.144055427711518,71.32290026804819,6.63738939229131,2.157386707279361,10.673800166036413,6.3802158693319395
0.02206319415939226,-0.6794556524770357,1.2030570663949411,0.8819450710372776,0.6988934496816942,1.4427694553262385,-0.16752911789950653,0.11241430389714406,0.5423479540929561,-0.0472166395528262,-0.14500157079472256,0.44536498035777644,-0.10739940651746237,-0.8142237551825453,-0.25017646111873204,0.30166060676440776,1.8057045384770758,1.3022381934415725,0.8783191119478655,0.5064131095398051,0.4230612111425251,0.39456819244652014,-0.4823488887661845,0.44519772631627014,0.3722131372286835,0.8599692862678469,1.4717568783850248,1.4004471122065332,0.4636132307746266,0.5074271279597786,0.35916706601468107,0.2129422425946743,-1.0043887593530827,2.1538588417321662,1.7209638632692184,-0.5016741040993461,2.3698014804292784,1.6626282915971586,1.1903564173384058,0.5118502304796616,0.8778061182698933,92.33350218700471,-1.0588629448856985,-0.7842517289956799,-0.27939526762917277,-0.29005614168716215,8.55312285503903,-1.6630541813393038,2.404506941142285,-0.25829303113739266,0.429010556464807,96.73344375338996,0.020811231677863896,0.9378514766224045,-0.1797966887565433,-0.9499918369151884,12.692265397006162,1.26982215673935,18.7190510597842,80.29065391054318,6.419600589515332,2.2409006807182146,-0.2831148704112578,6.078903536236059
0.116030928955867,-0.002380579992513845,-0.0014052754321855875,-0.5314152217664392,1.1395536735443967,0.9461961605127791,0.7606698020751459,-0.28914934091920613,-0.2722724128182889,1.0432288783254984,1.7623962438882792,1.009969271091379,0.018689761150194457,-0.49127438370866855,-0.5957254164493241,-0.0003399588269508299,1.2934696607791099,-0.4765041223257204,-1.0225292890130835,0.6760722708099604,0.4852576062904656,1.2012874441101447,0.19879161032080472,0.3767478457783441,-0.7247846375350078,-0.2760369303645414,1.3276622253562345,1.868933098240012,0.9903103171673153,0.5558778748344877,0.07970267799360331,0.3213831532320126,-0.06374792521451758,0.49990455390117877,-0.0951944185967656,1.0007555675916182,0.7137538608909014,0.9581362411593177,1.0980498443997253,0.5314272856374791,-0.07094741230090183,90.61971646989727,-0.08307564432108656,0.8340500620738459,1.8350616773792219,1.456222304064224,8.021063768236951,0.7897321197835042,0.6417993869452978,0.596255929314535,-0.43013591366527665,99.36742043129244,0.49268023086616275,1.7362451395998022,1.1521716620688967,0.9016085720636874,16.579680923759668,0.6631418581540542,23.49294925703278,74.1166055167638,6.315955054885359,2.1852840173110684,22.886740763489147,5.5461807284545195
0.09229951457538475,0.6638815042570723,0.3825513458146349,0.09247254473097131,1.5408916391757363,1.1982037660099645,-0.16957177384535058,0.2220524556725439,1.0492052556514582,1.2825164347611304,0.18692935548868822,0.7060099607549589,-0.2657629266147502,0.7318030016483881,2.708709972159239,0.2886555153430079,1.390021603100869,1.184732103292236,-0.921964598187374,0.5849579949318553,0.6402583005074184,-0.10702616589746679,-0.49416844438813196,0.3615438720647105,0.5778392886159188,-1.3524156336634854,-0.7039553877383793,1.4207267523097262,0.2611555410996514,0.9980903309691322,-0.04064389673291302,0.3663976236453793,0.48853966542326516,0.14987521267990617,0.44663999552396516,0.08022761347230412,1.1208449822555577,2.2541151715194445,1.0650947527900887,-0.555928964871036,2.089611935268034,94.90651628645288,0.4859987851645488,0.8682424316083891,2.0649389591975225,0.7685925696035573,8.64643937347195,1.5640066520490867,2.7674751254693333,-0.4606409910378707,-0.4137118166817523,102.94081913698844,0.41214534106134354,0.17788244916575455,1.7698528192899565,1.3236644289844361,16.741707584445077,-0.5265486426600213,22.53791100436153,80.57717242002512,6.6842011525663025,2.030037726358521,12.536841666424351,6.616174996840056
-0.8506694316586989,0.21713937283767198,0.5767962118366103,-0.2647327272987192,-0.9262676024157088,-0.1608799786808427,-0.1006726852625112,-0.004718289590924764,0.0011060391766564816,0.7301143289889085,0.4058504166968225,0.896544392857372,0.8605202688454039,0.4524428294892254,1.2107282874437697,0.21606906755233948,1.79134336128073,2.2728204252415543,0.894433209609056,1.4507209688545983,0.9555863749080851,0.7148255229780665,-0.9164023196417354,1.7149935348084024,0.035393644007156264,0.8044370978536629,2.233811323443207,0.5449035366036485,0.7325578775480489,0.6026544290930409,-0.167143799982375,0.24048223237806274,0.4371145337796533,1.4483385136557825,1.7073166975901157,1.3760588432781493,0.8539495711743392,2.399569888254844,1.6116785356526275,0.02466502411727405,0.9623270216658197,90.52940395401541,-0.3635568721906734,0.3545672217946011,1.400555889348604,0.2035512143328617,7.686754188960049,-0.10620957117548256,0.14433776738655396,1.0267177235189051,-0.2736522860647312,94.85312657450777,1.9373660568117974,1.2226430750200639,0.679108248205077,0.7934751252402014,16.795963298577036,-0.20583532453366973,22.370869123473636,81.6842510045631,6.0239890545157815,2.0956623210912464,15.569000614537053,6.308143350325023
