G4553,G5997,G3927,G1266,G3136,G4382,G3219,G4156,G4145,G3212,G3209,G3105,G3098,G3106,G3102,G3222,G3486,G4109,G1958,G1888,G3049,G2815,G2670,G6123,G2949,G4573,G4529,G2089,G3964,G2764,G4668,G1440,G3092,G4744,G1533,G4432,G2639,G3823,G3862,G457,G1378,FT,G1311,SUB,G5167,G1778,G3872,G2179,G5006,G3992,G678,HT,G3925,G5794,G6003,G6010,BROWN,G317,AMY,GTEMP,GL,GW,YLD,CHALK
0.16898513232272153,0.6731249667293455,0.1837045435462725,0.029150725698986524,0.43541879052958105,-0.04296207423582893,0.14925135440978607,0.32134335354706006,0.10028181132374889,-0.1479456952984392,-0.10799639547611362,0.4036223836398825,0.18141515684430207,0.25522670676662296,-0.04881129657193728,1.4339008597501044,0.16769053220876878,-0.24565802403503498,-0.18831626006839491,-0.3005517706479719,0.40218382403587494,0.5953760963449829,-0.116057952838443,-0.008119763820610137,-0.13342271890727805,-0.26798426440313267,-0.1965636603643039,0.19761753429977047,0.1791171784736031,-0.34577338276368663,-0.24825728340766062,-0.18866151813705528,-0.11233127974897356,-0.23928620155210154,0.30315470878941747,-0.08485729476040159,0.4245898513837136,0.24243713749226953,-0.12233499378546782,0.032284210388711015,-0.03723167575520048,90.4418127350187,-0.23891700574967412,8.492118286015948,-0.19307130202204462,0.47482198224658434,0.26691029871392535,0.28490049570818654,0.5719290145674315,0.023630946490154514,0.04754998972842553,90.40908459218365,0.14138623627856353,-0.030786846127623307,0.27887539963662017,0.14903195179873907,10.639137361338838,-0.09095909615404285,21.46863015800213,76.29505073438676,6.259468193430009,2.0391230264098756,5.624586228948247,0.6257319683584361
-0.14840020432354745,0.3557396300830765,-0.13368079309999648,-0.2882346109472824,-0.25085213925931005,-0.72923300402472,-0.7983708599147868,-0.36492757624183103,-0.9747294409977424,-0.8343839400671925,-1.0179690638671905,-0.23776708342313352,-0.23945846164585366,-0.659280873836551,-1.0182681317755202,1.9059535958736276,-0.4829185865282202,-0.8838606957355133,-0.874587189857286,-0.986822700436863,0.08692137105707398,0.28011364336618194,-0.7301686384074055,-0.32338221679941104,-0.6145842331357152,-0.8694515416725888,-1.1840186186289023,-0.2437971317134242,-0.3338368566106127,-1.0565369185985338,-0.9590208192425078,-0.8640470402185104,-0.700671610889573,-0.8276265326927009,-0.4684483574375766,-0.5648900861587196,-0.3470132148432805,-0.5291659287347246,-0.6947913464709958,-0.6028872626992559,-0.8088347419821946,87.27250222814504,-0.9294751829112825,8.130826633942608,-0.7953517827307625,-0.12745849846213353,-0.3353701819947925,-0.03248484093808246,0.2545436779211625,-0.2937543901561145,-0.26983534691784344,80.13796522182409,-0.17599910036770544,-0.7866778700990906,-0.23059918680266694,-0.6390339677614109,6.104839286938685,-0.6946729832474683,21.44750234278311,76.95351157971885,6.201708233168491,1.9205234899726809,5.059558465053919,-14.537092765767852
0.962330223767867,1.4664700581744912,0.9770496349914181,0.8224958171441321,2.1508404268993506,1.6724595621339406,2.5179538288932344,2.0367649899168296,2.787409418696721,1.567894166183434,2.166596241492166,2.0068570849524248,1.233442395645371,2.541154934665531,2.374469595052548,0.25394489497837813,1.793970927684972,1.349610876194746,1.5271053763013747,1.4148698657217975,1.1902224972479316,1.3834147695570396,1.418989958159234,0.7799189093914466,1.0693017974142973,1.2354598364767204,2.271705833243379,1.3009897388063805,1.4613111518032387,1.4308706433629077,1.5283867427189337,1.4995506546061756,1.3583003465942882,1.2313454247911602,2.23187489354533,1.1150458350209533,2.353310036139626,2.171157322248182,1.3085926044098395,1.6199762434391758,1.891488509000712,98.36390819305826,1.4872211517262586,9.395212807587825,1.3124055044758496,1.9802987887444785,1.7723871052118194,1.078245587153332,1.365274106012577,0.8169760379353,0.8408950811735711,116.08305624514513,0.934731327723709,1.858659086919889,1.5523720477131167,2.11890313622291,21.97319317653784,1.418100692252752,21.521441824332044,74.64914394778796,6.40384657410679,2.33557768015774,7.036945122879718,38.527144498544246
-0.01531683302273934,0.4888230013838846,-0.000597421799188369,-0.15515123964647434,0.036909261210920086,-0.4414716035544899,-0.4010218193622116,-0.0771661757716009,-0.5239646918855387,-0.5465523824755766,-0.6364069167915455,0.031174996559307222,-0.06298124744277439,-0.2758171852085573,-0.6117635801701699,1.7080163810705826,-0.21011059912876795,-0.6162548761958949,-0.5868257893870559,-0.6990612999666329,0.21911459249043264,0.4123068647995406,-0.47266486948422076,-0.1911889953660524,-0.4128276014955782,-0.6172493012289828,-0.7699672442265167,-0.0587068168444409,-0.11874925038183604,-0.7585054829118651,-0.6609893835558391,-0.5808500180872329,-0.45397365197381656,-0.5809285737769445,-0.1449061974732807,-0.3636067411583616,-0.0234710548789846,-0.20562376877042865,-0.4547537248751902,-0.33655246007143946,-0.48529258201789865,88.60143106717298,-0.6399160896427941,8.28232043510188,-0.5428085566058585,0.12508472766277046,-0.08282695586988853,0.10059853036272565,0.3876270492219706,-0.16067101885530635,-0.13675197561703534,84.44476530050554,-0.042915729066897335,-0.469723952602079,-0.01697055394937169,-0.3085887414930501,8.006123324192359,-0.4415287131167614,21.456361481983674,76.67741127183336,6.225927657792918,1.9702536580723058,5.296481192777225,-8.179143607235012
0.4693365805969623,0.9734764150035863,0.4840559918205133,0.32950217397322734,1.0848579544451151,0.6064770896797053,1.0460152298198264,0.9707825174625943,1.1175978283699979,0.5016518038982727,0.7531385634644929,1.0105888471060986,0.5797007304302821,1.1206531917906097,0.8686153481797088,0.9871829223220875,0.7833818339492498,0.3582926775418455,0.4611229038471393,0.34888739326756224,0.7005263225874246,0.8937185948965326,0.46509376563838195,0.29022273473093957,0.3219151337465922,0.30120261022171657,0.7378951585410549,0.6153417292089869,0.6645412656845681,0.32684388312608004,0.42435998248210605,0.4504764516384743,0.44443316439158964,0.3174782425884617,1.0333462824865163,0.3694124129680957,1.1547814250808124,0.9726287111893683,0.4193979558829525,0.6333663960382492,0.6929598979418983,93.44102817083197,0.4145793114392664,8.83401962303506,0.37688513188145556,1.0447784161500846,0.8368667326174255,0.5852519439824273,0.8722804628416723,0.3239823947643953,0.3479014380026663,100.12895889665833,0.4417376845528043,0.684535941579992,0.761006778209111,0.8948028269644833,14.930082267438985,0.48035381403838023,21.48862405553677,75.67192910369909,6.314128209863424,2.151357393976977,6.159289277910959,14.974776624756705
-0.3554408622291066,0.14869897217751737,-0.3407214510055556,-0.49527526885284157,-0.6985287279333133,-1.1769095926987232,-1.4165352930068749,-0.8126041649158343,-1.6759938386802973,-1.2821696736811425,-1.6115734878476913,-0.6561660511814444,-0.514007852578844,-1.2558435668343222,-1.65067598997249,2.213888770465703,-0.9073318294525157,-1.3001808144346896,-1.3222637785312892,-1.4344992891108663,-0.11873446158902656,0.0744578107200814,-1.130772780081216,-0.5290380494455116,-0.9284613565004873,-1.2618079816719647,-1.8281672310742982,-0.5317461082674073,-0.6684532633462255,-1.5201908215465993,-1.4226747221905733,-1.3046227275177613,-1.0844649219444056,-1.2114198437475336,-0.9717898418352353,-0.8780309073369754,-0.8503546992409392,-1.0325074131323833,-1.068223027766099,-1.0172300331012225,-1.3121762263798533,85.20505910243615,-1.3799484808662839,7.895144475051888,-1.188238701475171,-0.520345417206542,-0.728257100739201,-0.2395254988436416,0.04750302001560336,-0.5007950480616736,-0.4768760048234026,73.4377838765345,-0.3830397582732646,-1.279769884247121,-0.5629458373352779,-1.1531147006105444,3.1469708914305223,-1.0884949590555453,21.43371998973153,77.38304675630626,6.164029554312345,1.8431571998008758,4.6909726910300575,-24.428290770794206
-0.1874387543715807,0.31670108003504327,-0.17271934314802972,-0.32727316099531567,-0.33526379583477717,-0.8136446606001871,-0.9149288510036068,-0.44933923281729815,-1.106956345426929,-0.9188161764661772,-1.1298961425807212,-0.3166582983570082,-0.29122612045750407,-0.7717657489474394,-1.1375117918022064,1.964016310929074,-0.5629438230810612,-0.9623599332971252,-0.9589988464327531,-1.0712343570123302,0.04814393672778916,0.24133620903689712,-0.8057045500123431,-0.36215965112869586,-0.6737673323074618,-0.9434323079362401,-1.3054760565046615,-0.2980913493139604,-0.39693045123780846,-1.1439611775740846,-1.0464450782180585,-0.9471197863765327,-0.7730377564248561,-0.899992678227984,-0.5633559081026855,-0.623934351875967,-0.44192076550838943,-0.6240734793998335,-0.7652037549671564,-0.6810136613641802,-0.9037422926473035,86.88267550159327,-1.0144141729889735,8.086387585842786,-0.8694325734111004,-0.20153928914247143,-0.4094509726751304,-0.07152339098611571,0.21550512787312925,-0.33279294020414774,-0.3088738969658767,78.8746125672054,-0.2150376504157387,-0.8796528319608523,-0.29326480756219786,-0.7359664573558696,5.547118428815191,-0.7689300836070115,21.44490361128357,77.03450258244376,6.194603730095762,1.905935689579,4.990059776575123,-16.40212754811656
0.2562081757883701,0.760348010194994,0.27092758701192104,0.11637376916463507,0.6240180489915461,0.1456371842261362,0.4096745184489178,0.5099426120090251,0.3957137117955786,0.040699544247325116,0.1420800146262437,0.579887430901335,0.2970785907855663,0.5065493900874228,0.217612403301994,1.3041725088563476,0.3464893010567145,-0.07026876389519274,0.0002829983935702107,-0.1119525121860068,0.488823461927855,0.6820157342369629,0.05271040800048088,0.07851987407136996,-0.001191116423642613,-0.10269053337324402,0.07480623862090095,0.31892600748532973,0.3200859219284886,-0.15044312763909246,-0.052927028283066446,-0.0030537601635489964,0.049354936816425,-0.07759998498670298,0.5152047313106327,0.04706411494144856,0.6366398739049288,0.4544871600134847,0.034986027595320664,0.20684044411616176,0.1748183467660147,91.31279471237852,-0.04913953670025741,8.591407553143277,-0.027554088459287085,0.6403391958093418,0.43242751227668286,0.37212353917383506,0.6591520580330801,0.11085398995580306,0.13477303319407408,93.2317678980612,0.22860927974421208,0.17694523228480244,0.41888792972764965,0.36560625444902284,11.88524180399744,0.07495204256202644,21.47443645127533,76.11409417369711,6.275341641074754,2.071716254033359,5.779865744159058,4.7927414931894905
0.6927699993903703,1.1969098337969943,0.7074894106139213,0.5529355927666353,1.5679800220287166,1.0895991572633066,1.713123777771101,1.4539045850461956,1.8743859077615586,0.9848916581394462,1.3937425260028757,1.4621151933395748,0.8759879894853971,1.7644496488222277,1.5510950662127707,0.6548665091022423,1.2413986447875731,0.8075755786610304,0.9442449714307406,0.8320094608511636,0.9224652704625,1.115657542771608,0.8974163532038021,0.5121616826060149,0.6606439586251392,0.7246244717126105,1.4330452230049888,0.9260895065796837,1.0256514384285471,0.8272082932886872,0.9247243926447131,0.9259353931157073,0.8586138981010947,0.7316589762979667,1.5765405990869659,0.7073466378078742,1.697975741681262,1.515823027789818,0.8223966619419083,1.080515389283202,1.2361542145423479,95.67216426946614,0.9007195220405046,9.088362277479218,0.800879473583719,1.468772757852348,1.2608610743196889,0.8086853627758352,1.0957138816350802,0.5474158135578033,0.5713348567960743,107.35963735207908,0.6651711033462123,1.2166692704408237,1.119667483329704,1.4495866884449506,18.122144419071166,0.9053572473780827,21.503497647479936,75.20838482226269,6.3547901557711075,2.2348492785532628,6.557058394575627,25.64912536660464
0.40004651386896084,0.9041863482755848,0.41476592509251176,0.2602121072452258,0.9350345283819348,0.4566536636165248,0.8391348264675247,0.8209590913994138,0.8829064522850144,0.3517918504194223,0.5544776310479841,0.8705637298746592,0.4878175910975401,0.9210022187720299,0.6569681135878989,1.0902392447431477,0.6413439259365825,0.218963286413105,0.31129947778395883,0.19906396720438185,0.6316997137889196,0.8248919860980276,0.3310240230627292,0.2213961259324346,0.21687022593791072,0.16989311679304495,0.5223186587820062,0.5189741654583624,0.5525555649746585,0.17167334706342793,0.2691894464194539,0.3030294763413554,0.31598948380359465,0.18903456200046667,0.8648935476773277,0.2646139225933221,0.9863286902716238,0.8041759763801798,0.29442199040331074,0.4946987618650949,0.5245071631327097,92.7491192791878,0.2638199137912799,8.75514413702503,0.24539810372113785,0.9132913879897668,0.7053797044571078,0.5159618772544258,0.8029903961136707,0.2546923280363938,0.27861137127466484,97.88661665720994,0.37244761782480285,0.5195133855806455,0.6497806942834277,0.722755999819331,13.940175741007376,0.3485538513704566,21.48401153076858,75.81568116355461,6.301518328313704,2.1254653036854774,6.035935086828575,11.664500388575252
